271,164,0.603
272,165,0.605
273,166,0.606
274,167,0.608
275,167,0.605
276,168,0.607
277,168,0.605
278,168,0.603
279,169,0.604
280,170,0.605
281,171,0.607
282,171,0.605
283,172,0.606
284,172,0.604
285,173,0.605
286,173,0.603
287,173,0.601
288,173,0.599
289,174,0.600
290,174,0.598
291,175,0.600
292,176,0.601
293,177,0.602
294,178,0.604
295,179,0.605
296,180,0.606
297,181,0.608
298,181,0.606
299,182,0.607
300,183,0.608
301,183,0.606
302,184,0.608
303,185,0.609
304,185,0.607
305,186,0.608
306,187,0.609
307,188,0.611
308,188,0.609
309,189,0.610
310,190,0.611
311,191,0.613
312,191,0.611
313,192,0.612
314,193,0.613
315,194,0.614
316,194,0.612
317,195,0.614
318,196,0.615
319,196,0.613
320,197,0.614
321,198,0.615
322,198,0.613
323,199,0.615
324,200,0.616
325,201,0.617
326,201,0.615
327,202,0.616
328,203,0.617
329,203,0.616
330,204,0.617
331,205,0.618
332,205,0.616
333,205,0.614
334,205,0.612
335,206,0.613
336,206,0.612
337,206,0.610
338,206,0.608
339,206,0.606
340,207,0.607
341,208,0.609
342,209,0.610
343,209,0.608
344,209,0.606
345,209,0.604
346,210,0.605
347,211,0.607
348,212,0.608
349,213,0.609
350,213,0.607
351,213,0.605
352,214,0.607
353,214,0.605
354,215,0.606
355,215,0.604
356,215,0.603
357,215,0.601
358,216,0.602
359,217,0.603
360,217,0.601
361,218,0.602
362,218,0.601
363,219,0.602
364,220,0.603
365,221,0.604
366,222,0.605
367,222,0.604
368,222,0.602
369,223,0.603
370,224,0.604
371,225,0.605
372,225,0.603
373,226,0.605
374,227,0.606
375,228,0.607
376,228,0.605
377,228,0.603
378,229,0.604
379,230,0.606
380,231,0.607
381,231,0.605
382,232,0.606
383,233,0.607
384,234,0.608
385,234,0.606
386,234,0.605
387,235,0.606
388,236,0.607
389,236,0.605
390,237,0.606
391,237,0.605
392,238,0.606
393,238,0.604
394,239,0.605
395,240,0.606
396,241,0.607
397,241,0.606
398,242,0.607
399,242,0.605
400,242,0.604
401,242,0.602
402,243,0.603
403,243,0.602
404,244,0.603
405,245,0.604
406,246,0.605
407,247,0.606
408,247,0.604
409,247,0.603
410,247,0.601
411,248,0.602
412,249,0.603
413,250,0.604
414,251,0.605
415,252,0.606
416,252,0.605
417,252,0.603
418,252,0.602
419,253,0.603
420,254,0.604
421,255,0.605
422,255,0.603
423,256,0.604
424,257,0.605
425,258,0.606
426,259,0.607
427,259,0.605
428,259,0.604
429,259,0.603
430,259,0.601
431,260,0.602
432,261,0.603
433,261,0.602
434,261,0.600
435,262,0.601
436,263,0.602
437,263,0.601
438,263,0.599
439,264,0.600
440,265,0.601
441,265,0.600
442,266,0.601
443,266,0.599
444,266,0.598
445,267,0.599
446,268,0.600
447,269,0.601
448,270,0.602
449,270,0.600
450,270,0.599
451,270,0.598
452,270,0.596
453,270,0.595
454,271,0.596
455,271,0.595
456,271,0.593
457,272,0.594
458,273,0.595
459,273,0.594
460,274,0.595
461,274,0.593
462,275,0.594
463,276,0.595
464,277,0.596
465,278,0.597
466,278,0.595
467,279,0.596
468,280,0.597
469,281,0.598
470,281,0.597
471,281,0.596
472,282,0.596
473,283,0.597
474,283,0.596
475,284,0.597
476,284,0.596
477,285,0.596
478,286,0.597
479,287,0.598
480,288,0.599
481,288,0.598
482,289,0.599
483,289,0.597
484,289,0.596
485,290,0.597
486,291,0.598
487,292,0.599
488,293,0.599
489,293,0.598
490,294,0.599
491,294,0.598
492,294,0.597
493,295,0.597
494,295,0.596
495,295,0.595
496,295,0.594
497,295,0.593
498,296,0.593
499,296,0.592
500,297,0.593
501,298,0.594
502,299,0.595
503,299,0.593
504,300,0.594
505,300,0.593
506,300,0.592
507,300,0.591
508,300,0.590
509,301,0.590
510,302,0.591
511,303,0.592
512,304,0.593
513,304,0.592
514,305,0.592
515,306,0.593
516,306,0.592
517,306,0.591
518,307,0.592
519,308,0.592
520,309,0.593
521,310,0.594
522,311,0.595
523,311,0.594
524,312,0.594
525,313,0.595
526,314,0.596
527,315,0.597
528,316,0.598
529,317,0.598
530,318,0.599
531,318,0.598
532,318,0.597
533,318,0.596
534,319,0.596
535,320,0.597
536,320,0.596
537,320,0.595
538,321,0.596
539,321,0.595
540,322,0.595
541,322,0.594
542,323,0.595
543,323,0.594
544,324,0.595
545,324,0.594
546,324,0.592
547,324,0.591
548,324,0.590
549,324,0.589
550,324,0.588
551,325,0.589
552,326,0.590
553,326,0.589
554,326,0.588
555,327,0.588
556,328,0.589
557,329,0.590
558,329,0.589
559,330,0.589
560,330,0.588
561,331,0.589
562,332,0.590
563,333,0.591
564,334,0.591
565,335,0.592
566,335,0.591
567,336,0.592
568,337,0.592
569,338,0.593
570,338,0.592
571,338,0.591
572,339,0.592
573,339,0.591
574,340,0.591
575,341,0.592
576,342,0.593
577,343,0.594
578,344,0.594
579,344,0.593
580,344,0.592
581,345,0.593
582,346,0.594
583,347,0.594
584,347,0.593
585,348,0.594
586,349,0.595
587,350,0.595
588,351,0.596
589,352,0.597
590,353,0.597
591,353,0.596
592,354,0.597
593,354,0.596
594,355,0.597
595,355,0.596
596,355,0.595
597,356,0.595
598,356,0.594
599,357,0.595
600,358,0.596
601,358,0.595
602,358,0.595
603,359,0.595
604,359,0.594
605,359,0.593
606,360,0.594
607,361,0.595
608,362,0.595
609,363,0.596
610,363,0.595
611,363,0.594
612,363,0.593
613,363,0.592
614,364,0.593
615,364,0.592
616,364,0.591
617,364,0.590
618,365,0.591
619,365,0.590
620,366,0.590
621,366,0.589
622,366,0.588
623,366,0.587
624,367,0.588
625,367,0.587
626,368,0.588
627,368,0.587
628,369,0.588
629,370,0.588
630,370,0.587
631,371,0.588
632,372,0.589
633,372,0.588
634,373,0.588
635,374,0.589
636,374,0.588
637,374,0.587
638,374,0.586
639,375,0.587
640,375,0.586
641,376,0.587
642,376,0.586
643,377,0.586
644,378,0.587
645,378,0.586
646,378,0.585
647,378,0.584
648,379,0.585
649,380,0.586
650,380,0.585
651,381,0.585
652,382,0.586
653,383,0.587
654,384,0.587
655,385,0.588
656,385,0.587
657,385,0.586
658,385,0.585
659,385,0.584
660,386,0.585
661,387,0.585
662,388,0.586
663,388,0.585
664,389,0.586
665,389,0.585
666,389,0.584
667,389,0.583
668,389,0.582
669,389,0.581
670,390,0.582
671,391,0.583
672,391,0.582
673,392,0.582
674,393,0.583
675,394,0.584
676,394,0.583
677,394,0.582
678,395,0.583
679,396,0.583
680,397,0.584
681,397,0.583
682,397,0.582
683,398,0.583
684,399,0.583
685,400,0.584
686,400,0.583
687,401,0.584
688,402,0.584
689,403,0.585
690,404,0.586
691,405,0.586
692,405,0.585
693,406,0.586
694,407,0.586
695,407,0.586
696,408,0.586
697,409,0.587
698,410,0.587
699,411,0.588
700,412,0.589
701,412,0.588
702,413,0.588
703,414,0.589
704,415,0.589
705,416,0.590
706,417,0.591
707,418,0.591
708,419,0.592
709,419,0.591
710,419,0.590
711,420,0.591
712,421,0.591
713,421,0.590
714,422,0.591
715,423,0.592
716,423,0.591
717,424,0.591
718,424,0.591
719,424,0.590
720,425,0.590
721,425,0.589
722,425,0.589
723,426,0.589
724,426,0.588
725,427,0.589
726,428,0.590
727,429,0.590
728,430,0.591
729,431,0.591
730,432,0.592
731,432,0.591
732,433,0.592
733,434,0.592
734,435,0.593
735,435,0.592
736,435,0.591
737,436,0.592
738,437,0.592
739,438,0.593
740,439,0.593
741,439,0.592
742,440,0.593
743,441,0.594
744,441,0.593
745,442,0.593
746,443,0.594
747,444,0.594
748,445,0.595
749,445,0.594
750,446,0.595
751,446,0.594
752,447,0.594
753,447,0.594
754,448,0.594
755,449,0.595
756,450,0.595
757,450,0.594
758,450,0.594
759,450,0.593
760,450,0.592
761,450,0.591
762,451,0.592
763,451,0.591
764,451,0.590
765,451,0.590
766,452,0.590
767,453,0.591
768,454,0.591
769,454,0.590
770,455,0.591
771,456,0.591
772,457,0.592
773,458,0.592
774,459,0.593
775,459,0.592
776,459,0.591
777,460,0.592
778,460,0.591
779,461,0.592
780,462,0.592
781,462,0.591
782,463,0.591
783,463,0.591
784,463,0.590
785,464,0.590
786,465,0.591
787,465,0.590
788,466,0.591
789,466,0.590
790,467,0.591
791,468,0.591
792,469,0.592
793,469,0.591
794,470,0.591
795,470,0.591
796,471,0.591
797,471,0.590
798,472,0.591
799,473,0.591
800,473,0.591
801,473,0.590
802,474,0.590
803,474,0.590
804,475,0.590
805,475,0.589
806,475,0.589
807,476,0.589
808,476,0.588
809,477,0.589
810,478,0.590
811,479,0.590
812,480,0.591
813,480,0.590
814,480,0.589
815,481,0.590
816,482,0.590
817,482,0.589
818,483,0.590
819,483,0.589
820,483,0.588
821,483,0.588
822,483,0.587
823,483,0.586
824,484,0.587
825,484,0.586
826,484,0.585
827,484,0.585
828,485,0.585
829,486,0.586
830,486,0.585
831,487,0.585
832,487,0.585
833,487,0.584
834,487,0.583
835,488,0.584
836,488,0.583
837,488,0.582
838,488,0.582
839,488,0.581
840,489,0.582
841,489,0.581
842,489,0.580
843,490,0.581
844,491,0.581
845,491,0.580
846,492,0.581
847,493,0.581
848,494,0.582
849,494,0.581
850,494,0.581
851,494,0.580
852,494,0.579
853,495,0.580
854,495,0.579
855,496,0.580
856,496,0.579
857,496,0.578
858,497,0.579
859,498,0.579
860,499,0.580
861,499,0.579
862,500,0.579
863,500,0.579
864,500,0.578
865,501,0.579
866,501,0.578
867,502,0.578
868,502,0.578
869,503,0.578
870,503,0.578
871,504,0.578
872,504,0.577
873,504,0.577
874,505,0.577
875,505,0.577
876,505,0.576
877,506,0.576
878,506,0.576
879,507,0.576
880,507,0.576
881,507,0.575
882,508,0.575
883,509,0.576
884,509,0.575
885,510,0.576
886,510,0.575
887,511,0.576
888,512,0.576
889,513,0.576
890,513,0.576
891,514,0.576
892,515,0.577
893,516,0.577
894,517,0.578
895,518,0.578
896,519,0.579
897,519,0.578
898,519,0.577
899,519,0.577
900,520,0.577
901,520,0.577
902,520,0.576
903,521,0.576
904,521,0.576
905,521,0.575
906,522,0.576
907,523,0.576
908,523,0.575
909,524,0.576
910,524,0.575
911,525,0.576
912,526,0.576
913,526,0.576
914,526,0.575
915,527,0.575
916,528,0.576
917,528,0.575
918,528,0.575
919,528,0.574
920,529,0.574
921,529,0.574
922,529,0.573
923,529,0.573
924,530,0.573
925,530,0.572
926,531,0.573
927,532,0.573
928,532,0.573
929,532,0.572
930,533,0.573
931,534,0.573
932,535,0.573
933,535,0.573
934,536,0.573
935,537,0.574
936,538,0.574
937,539,0.575
938,540,0.575
939,540,0.575
940,541,0.575
941,542,0.575
942,542,0.575
943,542,0.574
944,542,0.574
945,543,0.574
946,543,0.573
947,544,0.574
948,544,0.573
949,545,0.574
950,546,0.574
951,547,0.575
952,548,0.575
953,549,0.576
954,550,0.576
955,550,0.575
956,550,0.575
957,551,0.575
958,552,0.576
959,552,0.575
960,552,0.574
961,553,0.575
962,553,0.574
963,553,0.574
964,554,0.574
965,554,0.574
966,555,0.574
967,555,0.573
968,555,0.573
969,555,0.572
970,555,0.572
971,555,0.571
972,556,0.572
973,556,0.571
974,557,0.571
975,557,0.571
976,558,0.571
977,558,0.571
978,559,0.571
979,559,0.570
980,559,0.570
981,559,0.570
982,560,0.570
983,560,0.570
984,561,0.570
985,562,0.571
986,563,0.571
987,564,0.571
988,565,0.572
989,566,0.572
990,567,0.573
991,568,0.573
992,569,0.574
993,569,0.573
994,569,0.572
995,569,0.572
996,570,0.572
997,570,0.572
998,571,0.572
999,572,0.573
1000,573,0.573
1001,574,0.573
1002,575,0.574
1003,576,0.574
1004,576,0.574
1005,577,0.574
1006,578,0.575
1007,578,0.574
1008,578,0.573
1009,579,0.574
1010,579,0.573
1011,580,0.574
1012,581,0.574
1013,581,0.574
1014,582,0.574
1015,583,0.574
1016,584,0.575
1017,585,0.575
1018,586,0.576
1019,587,0.576
1020,587,0.575
1021,588,0.576
1022,589,0.576
1023,590,0.577
1024,590,0.576
1025,591,0.577
1026,591,0.576
1027,591,0.575
1028,592,0.576
1029,593,0.576
1030,593,0.576
1031,594,0.576
1032,595,0.577
1033,595,0.576
1034,596,0.576
1035,596,0.576
1036,597,0.576
1037,597,0.576
1038,598,0.576
1039,599,0.577
1040,600,0.577
1041,600,0.576
1042,601,0.577
1043,601,0.576
1044,601,0.576
1045,602,0.576
1046,602,0.576
1047,602,0.575
1048,603,0.575
1049,604,0.576
1050,605,0.576
1051,606,0.577
1052,607,0.577
1053,608,0.577
1054,609,0.578
1055,610,0.578
1056,611,0.579
1057,612,0.579
1058,613,0.579
1059,614,0.580
1060,614,0.579
1061,614,0.579
1062,615,0.579
1063,615,0.579
1064,616,0.579
1065,617,0.579
1066,617,0.579
1067,617,0.578
1068,618,0.579
1069,618,0.578
1070,619,0.579
1071,620,0.579
1072,621,0.579
1073,622,0.580
1074,623,0.580
1075,623,0.580
1076,623,0.579
1077,623,0.578
1078,624,0.579
1079,625,0.579
1080,625,0.578
1081,626,0.579
1082,627,0.579
1083,628,0.579
1084,629,0.580
1085,629,0.579
1086,630,0.580
1087,631,0.580
1088,632,0.580
1089,632,0.580
1090,633,0.580
1091,633,0.580
1092,634,0.580
1093,634,0.580
1094,635,0.580
1095,636,0.580
1096,637,0.581
1097,637,0.580
1098,637,0.580
1099,638,0.580
1100,638,0.580
1101,638,0.579
1102,639,0.579
1103,640,0.580
1104,640,0.579
1105,640,0.579
1106,641,0.579
1107,642,0.579
1108,643,0.580
1109,644,0.580
1110,645,0.581
1111,645,0.580
1112,646,0.580
1113,646,0.580
1114,646,0.579
1115,646,0.579
1116,647,0.579
1117,648,0.580
1118,649,0.580
1119,649,0.580
1120,649,0.579
1121,650,0.579
1122,650,0.579
1123,651,0.579
1124,652,0.580
1125,653,0.580
1126,653,0.579
1127,654,0.580
1128,655,0.580
1129,655,0.580
1130,656,0.580
1131,657,0.580
1132,658,0.581
1133,659,0.581
1134,659,0.581
1135,660,0.581
1136,660,0.581
1137,661,0.581
1138,661,0.580
1139,662,0.581
1140,662,0.580
1141,663,0.581
1142,664,0.581
1143,664,0.580
1144,665,0.581
1145,665,0.580
1146,666,0.581
1147,667,0.581
1148,668,0.581
1149,669,0.582
1150,669,0.581
1151,669,0.581
1152,670,0.581
1153,670,0.581
1154,670,0.580
1155,671,0.581
1156,671,0.580
1157,672,0.580
1158,673,0.581
1159,673,0.580
1160,674,0.581
1161,674,0.580
1162,675,0.580
1163,675,0.580
1164,676,0.580
1165,677,0.581
1166,677,0.580
1167,678,0.581
1168,678,0.580
1169,679,0.580
1170,680,0.581
1171,680,0.580
1172,681,0.581
1173,682,0.581
1174,682,0.580
1175,683,0.581
1176,684,0.581
1177,685,0.582
1178,685,0.581
1179,686,0.581
1180,686,0.581
1181,686,0.580
1182,686,0.580
1183,687,0.580
1184,687,0.580
1185,687,0.580
1186,688,0.580
1187,688,0.580
1188,688,0.579
1189,689,0.579
1190,689,0.579
1191,690,0.579
1192,691,0.580
1193,691,0.579
1194,692,0.580
1195,693,0.580
1196,693,0.579
1197,693,0.579
1198,694,0.579
1199,694,0.578
1200,695,0.579
1201,696,0.579
1202,696,0.579
1203,697,0.579
1204,698,0.579
1205,698,0.579
1206,698,0.578
1207,698,0.578
1208,698,0.577
1209,699,0.578
1210,700,0.578
1211,700,0.578
1212,701,0.578
1213,702,0.578
1214,703,0.579
1215,703,0.578
1216,703,0.578
1217,704,0.578
1218,705,0.578
1219,705,0.578
1220,705,0.577
1221,706,0.578
1222,707,0.578
1223,707,0.578
1224,707,0.577
1225,708,0.578
1226,709,0.578
1227,710,0.578
1228,710,0.578
1229,710,0.577
1230,710,0.577
1231,710,0.576
1232,711,0.577
1233,712,0.577
1234,713,0.577
1235,713,0.577
1236,714,0.577
1237,715,0.578
1238,716,0.578
1239,717,0.578
1240,718,0.579
1241,718,0.579
1242,719,0.579
1243,720,0.579
1244,721,0.580
1245,722,0.580
1246,722,0.579
1247,722,0.579
1248,723,0.579
1249,724,0.580
1250,725,0.580
1251,726,0.580
1252,726,0.580
1253,726,0.579
1254,726,0.579
1255,726,0.578
1256,726,0.578
1257,727,0.578
1258,728,0.579
1259,728,0.578
1260,729,0.579
1261,730,0.579
1262,730,0.578
1263,731,0.579
1264,731,0.578
1265,732,0.579
1266,733,0.579
1267,734,0.579
1268,734,0.579
1269,734,0.578
1270,734,0.578
1271,734,0.577
1272,735,0.578
1273,736,0.578
1274,736,0.578
1275,737,0.578
1276,738,0.578
1277,738,0.578
1278,738,0.577
1279,739,0.578
1280,740,0.578
1281,741,0.578
1282,741,0.578
1283,741,0.578
1284,741,0.577
1285,742,0.577
1286,743,0.578
1287,744,0.578
1288,744,0.578
1289,745,0.578
1290,745,0.578
1291,746,0.578
1292,747,0.578
1293,748,0.578
1294,748,0.578
1295,748,0.578
1296,748,0.577
1297,748,0.577
1298,749,0.577
1299,750,0.577
1300,750,0.577
1301,751,0.577
1302,752,0.578
1303,753,0.578
1304,753,0.577
1305,754,0.578
1306,754,0.577
1307,755,0.578
1308,756,0.578
1309,757,0.578
1310,758,0.579
1311,759,0.579
1312,760,0.579
1313,761,0.580
1314,761,0.579
1315,761,0.579
1316,762,0.579
1317,762,0.579
1318,762,0.578
1319,763,0.578
1320,763,0.578
1321,763,0.578
1322,763,0.577
1323,763,0.577
1324,763,0.576
1325,763,0.576
1326,764,0.576
1327,765,0.576
1328,765,0.576
1329,766,0.576
1330,767,0.577
1331,768,0.577
1332,769,0.577
1333,770,0.577
1334,771,0.578
1335,771,0.577
1336,771,0.577
1337,772,0.577
1338,773,0.577
1339,774,0.578
1340,774,0.577
1341,775,0.578
1342,776,0.578
1343,776,0.577
1344,777,0.578
1345,777,0.577
1346,777,0.577
1347,777,0.576
1348,777,0.576
1349,777,0.576
1350,778,0.576
1351,778,0.575
1352,779,0.576
1353,780,0.576
1354,781,0.576
1355,782,0.577
1356,783,0.577
1357,784,0.577
1358,784,0.577
1359,784,0.577
1360,785,0.577
1361,785,0.576
1362,786,0.577
1363,786,0.576
1364,786,0.576
1365,786,0.575
1366,786,0.575
1367,787,0.575
1368,787,0.575
1369,787,0.575
1370,787,0.574
1371,787,0.574
1372,788,0.574
1373,789,0.574
1374,790,0.575
1375,790,0.574
1376,791,0.574
1377,791,0.574
1378,791,0.574
1379,792,0.574
1380,792,0.574
1381,793,0.574
1382,794,0.574
1383,795,0.574
1384,795,0.574
1385,796,0.574
1386,796,0.574
1387,796,0.574
1388,797,0.574
1389,797,0.573
1390,797,0.573
1391,797,0.573
1392,798,0.573
1393,799,0.573
1394,799,0.573
1395,799,0.572
1396,800,0.573
1397,801,0.573
1398,802,0.573
1399,803,0.574
1400,803,0.573
1401,804,0.574
1402,805,0.574
1403,805,0.573
1404,805,0.573
1405,806,0.573
1406,806,0.573
1407,806,0.572
1408,807,0.573
1409,808,0.573
1410,809,0.573
1411,810,0.574
1412,810,0.573
1413,810,0.573
1414,811,0.573
1415,811,0.573
1416,812,0.573
1417,812,0.573
1418,812,0.573
1419,812,0.572
1420,812,0.572
1421,813,0.572
1422,814,0.572
1423,814,0.572
1424,815,0.572
1425,816,0.573
1426,816,0.572
1427,817,0.573
1428,818,0.573
1429,818,0.572
1430,818,0.572
1431,819,0.572
1432,820,0.573
1433,820,0.572
1434,821,0.573
1435,822,0.573
1436,822,0.572
1437,823,0.573
1438,824,0.573
1439,825,0.573
1440,825,0.573
1441,826,0.573
1442,827,0.574
1443,827,0.573
1444,828,0.573
1445,829,0.574
1446,830,0.574
1447,831,0.574
1448,831,0.574
1449,832,0.574
1450,833,0.574
1451,834,0.574
1452,835,0.575
1453,836,0.575
1454,836,0.575
1455,837,0.575
1456,837,0.575
1457,837,0.574
1458,837,0.574
1459,838,0.574
1460,839,0.574
1461,839,0.574
1462,840,0.574
1463,840,0.574
1464,840,0.573
1465,840,0.573
1466,840,0.573
1467,840,0.572
1468,840,0.572
1469,841,0.572
1470,842,0.572
1471,843,0.573
1472,843,0.572
1473,843,0.572
1474,844,0.572
1475,845,0.573
1476,846,0.573
1477,847,0.573
1478,848,0.573
1479,849,0.574
1480,850,0.574
1481,850,0.574
1482,851,0.574
1483,851,0.573
1484,852,0.574
1485,853,0.574
1486,854,0.574
1487,855,0.575
1488,855,0.574
1489,856,0.575
1490,857,0.575
1491,857,0.574
1492,857,0.574
1493,858,0.574
1494,858,0.574
1495,859,0.574
1496,859,0.574
1497,860,0.574
1498,861,0.574
1499,862,0.575
1500,862,0.574
1501,863,0.575
1502,864,0.575
1503,865,0.575
1504,865,0.575
1505,866,0.575
1506,867,0.575
1507,867,0.575
1508,867,0.575
1509,868,0.575
1510,868,0.575
1511,868,0.574
1512,868,0.574
1513,868,0.573
1514,869,0.574
1515,869,0.573
1516,869,0.573
1517,870,0.573
1518,870,0.573
1519,871,0.573
1520,871,0.573
1521,872,0.573
1522,873,0.573
1523,873,0.573
1524,874,0.573
1525,875,0.573
1526,876,0.574
1527,876,0.573
1528,876,0.573
1529,877,0.573
1530,877,0.573
1531,877,0.573
1532,878,0.573
1533,879,0.573
1534,880,0.573
1535,881,0.574
1536,881,0.573
1537,882,0.574
1538,882,0.573
1539,883,0.573
1540,883,0.573
1541,883,0.573
1542,883,0.572
1543,884,0.573
1544,884,0.572
1545,885,0.572
1546,886,0.573
1547,886,0.572
1548,886,0.572
1549,886,0.572
1550,887,0.572
1551,888,0.572
1552,889,0.572
1553,889,0.572
1554,890,0.572
1555,890,0.572
1556,891,0.572
1557,891,0.572
1558,892,0.572
1559,893,0.572
1560,893,0.572
1561,893,0.572
1562,894,0.572
1563,895,0.572
1564,896,0.573
1565,896,0.572
1566,897,0.572
1567,898,0.573
1568,899,0.573
1569,900,0.573
1570,900,0.573
1571,901,0.573
1572,902,0.573
1573,903,0.574
1574,904,0.574
1575,905,0.574
1576,906,0.575
1577,906,0.574
1578,907,0.574
1579,908,0.575
1580,909,0.575
1581,909,0.575
1582,910,0.575
1583,911,0.575
1584,912,0.575
1585,913,0.576
1586,914,0.576
1587,915,0.576
1588,916,0.577
1589,916,0.576
1590,917,0.576
1591,918,0.577
1592,919,0.577
1593,920,0.577
1594,920,0.577
1595,921,0.577
1596,922,0.577
1597,923,0.578
1598,923,0.577
1599,924,0.578
1600,924,0.577
1601,925,0.577
1602,926,0.578
1603,927,0.578
1604,928,0.578
1605,928,0.578
1606,929,0.578
1607,929,0.578
1608,929,0.577
1609,930,0.578
1610,931,0.578
1611,931,0.578
1612,932,0.578
1613,932,0.577
1614,933,0.578
1615,934,0.578
1616,935,0.578
1617,936,0.579
1618,937,0.579
1619,938,0.579
1620,939,0.579
1621,939,0.579
1622,939,0.579
1623,940,0.579
1624,941,0.579
1625,941,0.579
1626,942,0.579
1627,943,0.579
1628,943,0.579
1629,944,0.579
1630,944,0.579
1631,945,0.579
1632,946,0.579
1633,946,0.579
1634,947,0.579
1635,948,0.580
1636,949,0.580
1637,949,0.579
1638,949,0.579
1639,950,0.579
1640,950,0.579
1641,951,0.579
1642,951,0.579
1643,952,0.579
1644,952,0.579
1645,952,0.578
1646,953,0.579
1647,954,0.579
1648,954,0.579
1649,955,0.579
1650,955,0.578
1651,955,0.578
1652,956,0.578
1653,957,0.579
1654,958,0.579
1655,959,0.579
1656,959,0.579
1657,960,0.579
1658,960,0.579
1659,961,0.579
1660,961,0.579
1661,961,0.578
1662,962,0.579
1663,962,0.578
1664,962,0.578
1665,963,0.578
1666,963,0.578
